module_skill_id,module_skill_key,module_id,skill_id,order_no,status,created_at,updated_at
553,1cbd5b15d1f62dabe6ca048200af4237,33,113,0,0,2018-06-26 19:07:40.0,2018-06-26 19:08:13.0
554,be9aa535911b60a241d88834a7563e25,33,114,0,0,2018-06-26 19:07:40.0,2018-06-26 19:08:13.0
555,b19c285cf72714feeeabd88c181afb92,33,115,0,0,2018-06-26 19:07:40.0,2018-06-26 19:08:13.0
556,5a9655b04d22528da0f9808a4a4ee99a,33,120,0,0,2018-06-26 19:07:40.0,2018-06-26 19:08:13.0
557,8aba2db747b6aead9062014918c9993e,33,121,0,0,2018-06-26 19:07:40.0,2018-06-26 19:08:13.0
558,f4584e49322e559d28ae639bcff47fce,33,122,0,0,2018-06-26 19:07:40.0,2018-06-26 19:08:13.0
559,d896766a962372fb8ea0256b444f37a4,33,123,0,0,2018-06-26 19:07:40.0,2018-06-26 19:08:14.0
560,ae0e0fe21e875417795c81c27c15a562,33,124,0,0,2018-06-26 19:07:40.0,2018-06-26 19:08:14.0
561,6f6b3377753a1a00d89f720be710478a,33,125,0,0,2018-06-26 19:07:40.0,2018-06-26 19:08:14.0
562,65339e16f280e91f47f530b1ad7ef7c2,33,126,0,0,2018-06-26 19:07:40.0,2018-06-26 19:08:14.0
563,328fd28fd02dd03586a024620db740b2,33,127,0,0,2018-06-26 19:07:40.0,2018-06-26 19:08:14.0
564,4aa7c60848754f366af3d915081a0907,33,128,0,0,2018-06-26 19:07:40.0,2018-06-26 19:08:14.0
565,e11fc25ad1a99573127d24ec9160eda5,33,129,0,0,2018-06-26 19:07:40.0,2018-06-26 19:08:14.0
566,8fe3f955d136ef379cf5f6bef6834d55,33,130,0,0,2018-06-26 19:07:40.0,2018-06-26 19:08:14.0
567,2eb128bc659185b18f0b801b6c326e69,33,131,0,0,2018-06-26 19:07:40.0,2018-06-26 19:08:14.0
568,85bb36d49e01d07d2a6be840bb449283,33,132,0,0,2018-06-26 19:07:40.0,2018-06-26 19:08:14.0
569,a7c6cccac1b19519145fed3dd4a800af,33,133,0,0,2018-06-26 19:07:40.0,2018-06-26 19:08:14.0
570,606eeae315b9b878780c77237e37642f,33,134,0,0,2018-06-26 19:07:40.0,2018-06-26 19:08:14.0
571,53064388cbacb232f2ca306f2b764635,33,135,0,0,2018-06-26 19:07:40.0,2018-06-26 19:08:14.0
572,3cbec267f9776cc2da4bcd53e24e8ae2,33,136,0,0,2018-06-26 19:07:40.0,2018-06-26 19:08:14.0
573,86163047f401bed0d74e2c9eea4857db,33,137,0,0,2018-06-26 19:07:40.0,2018-06-26 19:08:14.0
574,1fb9ab5c5e4133ec399f9a3b981dd5cc,33,138,0,0,2018-06-26 19:07:40.0,2018-06-26 19:08:14.0
575,846096b5b89aaedf7941c27894bd58f3,33,139,0,0,2018-06-26 19:07:40.0,2018-06-26 19:08:14.0
576,8f50feb3e3352831e76ac50000983d3a,33,141,0,0,2018-06-26 19:07:40.0,2018-06-26 19:08:14.0
577,c68aca243613dc88b505951d081a5acb,33,206,0,0,2018-06-26 19:07:40.0,2018-06-26 19:08:14.0
578,402f8f126de90986f290bc6d0336f6a4,33,7,0,0,2018-06-26 19:07:40.0,2018-06-26 19:08:14.0
579,ee69386e472abe345ca5e63f8f6f956e,33,15,0,0,2018-06-26 19:07:40.0,2018-06-26 19:08:14.0
580,5263622a53043796c3c52cfcb2f26d8e,33,28,0,0,2018-06-26 19:07:40.0,2018-06-26 19:08:14.0
581,c113cc04ea49469f66881ff49d23c130,33,530,0,0,2018-06-26 19:07:41.0,2018-06-26 19:08:14.0
582,78c54ea153462aafef363d3923605684,33,32,0,0,2018-06-26 19:07:41.0,2018-06-26 19:08:14.0
583,e53a004aa69caeae71e7af7b3511641c,33,526,0,0,2018-06-26 19:07:41.0,2018-06-26 19:08:14.0
584,e19867eaff5c27a9403f04f9f8e2077d,33,529,0,0,2018-06-26 19:07:41.0,2018-06-26 19:08:14.0
585,9e2c706db14a13786c77b09725855000,33,209,0,0,2018-06-26 19:07:41.0,2018-06-26 19:08:14.0
586,f32bf81fb7d5d4d32f1fe32b56af55fb,33,482,0,0,2018-06-26 19:07:41.0,2018-06-26 19:08:14.0
587,c847e3edaf96a6055f34059cfc1e569a,33,483,0,0,2018-06-26 19:07:41.0,2018-06-26 19:08:14.0
588,89cf3cb6957db9ee9b5d40d2d0378b3d,33,484,0,0,2018-06-26 19:07:41.0,2018-06-26 19:08:14.0
589,7dde5d870b2582ae28f19dab7b8a747a,33,485,0,0,2018-06-26 19:07:41.0,2018-06-26 19:08:14.0
590,d0ac8baa545d9a33df3148b72bb6bbdc,33,486,0,0,2018-06-26 19:07:41.0,2018-06-26 19:08:14.0
591,35afe35b505383c9eaf081d0cdc626d7,33,487,0,0,2018-06-26 19:07:41.0,2018-06-26 19:08:14.0
592,71b51430db815e4cb733297d32d6503e,33,488,0,0,2018-06-26 19:07:41.0,2018-06-26 19:08:14.0
593,299372f50e6a43e13ba351be90237013,33,489,0,0,2018-06-26 19:07:41.0,2018-06-26 19:08:14.0
594,8c5d99a33f3d21c18ce9c777d489428f,33,490,0,0,2018-06-26 19:07:41.0,2018-06-26 19:08:14.0
595,46b5bfb2723049d8a448769d52cf8620,33,491,0,0,2018-06-26 19:07:41.0,2018-06-26 19:08:14.0
596,0836bd6e94383adc04cf844932fc2a90,33,492,0,0,2018-06-26 19:07:41.0,2018-06-26 19:08:14.0
597,9419d0485513092e467a39116d37b52d,33,493,0,0,2018-06-26 19:07:41.0,2018-06-26 19:08:14.0
598,3697a40b0bfc616083770c76a4e47184,33,494,0,0,2018-06-26 19:07:41.0,2018-06-26 19:08:14.0
599,d3da9122f1dcdb5d235efc3d3db6e412,33,495,0,0,2018-06-26 19:07:41.0,2018-06-26 19:08:14.0
600,82fc67f9bd53c3f64223965c98489631,33,496,0,0,2018-06-26 19:07:41.0,2018-06-26 19:08:14.0
601,aba955a4fda3d9f1ed8e6390be4ba186,33,498,0,0,2018-06-26 19:07:41.0,2018-06-26 19:08:14.0
602,b980e41b9bde1f00dc8325cc670d5ba0,33,142,0,0,2018-06-26 19:07:41.0,2018-06-26 19:08:14.0
603,c2f92d3e94f0f2d4b7c31140ef38e07a,33,143,0,0,2018-06-26 19:07:41.0,2018-06-26 19:08:14.0
604,60b274d2c3ea611557ad2a113683c4a6,33,144,0,0,2018-06-26 19:07:41.0,2018-06-26 19:08:14.0
605,c71f45359d322eff5976561e5243b719,33,145,0,0,2018-06-26 19:07:41.0,2018-06-26 19:08:14.0
606,0b549ef35282971fdb9d3d3647ac02e6,33,146,0,0,2018-06-26 19:07:41.0,2018-06-26 19:08:14.0
607,41c2feb9761c0c33ea0726feb4b1f8d7,33,147,0,0,2018-06-26 19:07:41.0,2018-06-26 19:08:14.0
608,6d48fbd8508d7ed93d008f76a675d1fb,33,148,0,0,2018-06-26 19:07:41.0,2018-06-26 19:08:14.0
609,a1daea9e7f8a02b481767c0f9a9843d9,33,149,0,0,2018-06-26 19:07:41.0,2018-06-26 19:08:14.0
610,e28ffa5020ea6288cd933f3ca43b851b,33,150,0,0,2018-06-26 19:07:41.0,2018-06-26 19:08:14.0
611,e2112c7b08d2fc876a4f944277433e6f,33,151,0,0,2018-06-26 19:07:41.0,2018-06-26 19:08:14.0
612,482edf1ec2f39ed5e8b0eeda35ecb9a5,33,152,0,0,2018-06-26 19:07:41.0,2018-06-26 19:08:14.0
613,3479ea02e6bf345ce981af56e0c220e0,33,153,0,0,2018-06-26 19:07:41.0,2018-06-26 19:08:14.0
614,6988d175a1ea272689f81748853d27b8,33,154,0,0,2018-06-26 19:07:41.0,2018-06-26 19:08:14.0
615,10ede0c3d174e2d7808f0fa84988385c,33,155,0,0,2018-06-26 19:07:41.0,2018-06-26 19:08:14.0
616,71f64b96942400e160b0ceca46ef18e0,33,156,0,0,2018-06-26 19:07:41.0,2018-06-26 19:08:14.0
617,9748c20ef48e892bc0bbbd599b715bbf,33,157,0,0,2018-06-26 19:07:41.0,2018-06-26 19:08:14.0
618,4924a1b807ac67f40cd2231c5e8511c7,33,158,0,0,2018-06-26 19:07:41.0,2018-06-26 19:08:14.0
619,89b72a193c435d0a47ab6e69242b8bb0,33,207,0,0,2018-06-26 19:07:41.0,2018-06-26 19:08:15.0
620,fe23f3eae0a4cbece9af190d131b9a8b,33,159,0,0,2018-06-26 19:07:41.0,2018-06-26 19:08:15.0
621,d3d34fb2192eb99fa225651d7904559d,33,160,0,0,2018-06-26 19:07:41.0,2018-06-26 19:08:15.0
622,07ec53fef454295ba4762d8199ceed32,33,161,0,0,2018-06-26 19:07:41.0,2018-06-26 19:08:15.0
623,cb6ee81c5293d9f13de7d7bb726311c2,33,213,0,0,2018-06-26 19:07:41.0,2018-06-26 19:08:15.0
624,9c2e859bc7fcf44c4bb84e789e3e9349,33,81,0,0,2018-06-26 19:07:41.0,2018-06-26 19:08:15.0
625,ab01b49e9e91b0387d9851b072bc93d4,33,168,0,0,2018-06-26 19:07:41.0,2018-06-26 19:08:15.0
626,33856b061a413d3137d13625b397bb4d,33,173,0,0,2018-06-26 19:07:41.0,2018-06-26 19:08:15.0
627,da11bc2aa6b34910e9e64c702ded0010,33,174,0,0,2018-06-26 19:07:41.0,2018-06-26 19:08:15.0
628,c66ff0874a9dbdfe78cc140032e66ff2,33,177,0,0,2018-06-26 19:07:41.0,2018-06-26 19:08:15.0
629,47b370e3f7916b3a3179c6993ebdb3fe,33,10,0,0,2018-06-26 19:07:41.0,2018-06-26 19:08:15.0
630,e6d60b6497ac432a47f13589063e0f05,33,13,0,0,2018-06-26 19:07:41.0,2018-06-26 19:08:15.0
631,188a072849133ade7706e07e34bf9567,33,17,0,0,2018-06-26 19:07:41.0,2018-06-26 19:08:15.0
632,9f60793f54d8ff8f3f863e0d15e43709,33,18,0,0,2018-06-26 19:07:41.0,2018-06-26 19:08:15.0
633,5e456c3a99c9bce1c419560ed849011e,33,24,0,0,2018-06-26 19:07:41.0,2018-06-26 19:08:15.0
634,5b01547f0953df9718f9c1add0a7f024,33,29,0,0,2018-06-26 19:07:41.0,2018-06-26 19:08:15.0
635,203b745ae07fdc11159dbfbcc9ec85e0,33,30,0,0,2018-06-26 19:07:41.0,2018-06-26 19:08:15.0
636,31512b54918302a3cfcb9aef7134908d,33,163,0,0,2018-06-26 19:07:42.0,2018-06-26 19:08:15.0
637,99639f5c950d9fdd701374fefe73ac02,33,171,0,0,2018-06-26 19:07:42.0,2018-06-26 19:08:15.0
638,b0de45ab059a283ef2014c9a4fac265b,33,175,0,0,2018-06-26 19:07:42.0,2018-06-26 19:08:15.0
639,24ae450f938c1affee95fc3921a96afd,33,176,0,0,2018-06-26 19:07:42.0,2018-06-26 19:08:15.0
640,fca8344afaf12d97cffa3b5aa6e78f5e,33,178,0,0,2018-06-26 19:07:42.0,2018-06-26 19:08:15.0
641,8da8e0e0385c763c7a40d531f74fe61b,33,66,0,0,2018-06-26 19:07:42.0,2018-06-26 19:08:15.0
642,96a8c0d0686dc226e85515cad4c5cc71,33,184,0,0,2018-06-26 19:07:42.0,2018-06-26 19:08:15.0
643,fbb8b482c6a0e5fe3f9512d44f5fd9a4,33,185,0,0,2018-06-26 19:07:42.0,2018-06-26 19:08:15.0
644,833a851eeeae2637b1a6409ade462a76,33,186,0,0,2018-06-26 19:07:42.0,2018-06-26 19:08:15.0
645,5792ecea21f8a78cea36bb29d51802e9,33,51,0,0,2018-06-26 19:07:42.0,2018-06-26 19:08:15.0
646,5912e6a43821428deb5bd12539a7e058,33,187,0,0,2018-06-26 19:07:42.0,2018-06-26 19:08:15.0
647,4aae7bd83976bceb3c77f6722d797e0a,33,459,0,0,2018-06-26 19:07:42.0,2018-06-26 19:08:15.0
648,0a571af62affd113d8251a7de09f2509,33,460,0,0,2018-06-26 19:07:42.0,2018-06-26 19:08:15.0
649,3ab7fe391fe0ba8392032946db3d1c6b,33,462,0,0,2018-06-26 19:07:42.0,2018-06-26 19:08:15.0
650,4f90d3bf2b8cc7347a8ecbd470518118,33,463,0,0,2018-06-26 19:07:42.0,2018-06-26 19:08:15.0
651,39a62c4945daa0e9bc12e28f20dcc6ba,33,31,0,0,2018-06-26 19:07:42.0,2018-06-26 19:08:15.0
652,22deca6a3dcef2a2e4df9e4fccc9acf0,33,8,0,0,2018-06-26 19:07:42.0,2018-06-26 19:08:15.0
653,70ac567d189a5449a90d8d7b4e7aa381,33,9,0,0,2018-06-26 19:07:42.0,2018-06-26 19:08:15.0
654,3a30f176647fe36137bdea209154ca69,33,11,0,0,2018-06-26 19:07:42.0,2018-06-26 19:08:15.0
655,363fb838b14dfe12aa2da967a4cac48e,33,14,0,0,2018-06-26 19:07:42.0,2018-06-26 19:08:15.0
656,33414da08040a4af1de2105679586e94,33,16,0,0,2018-06-26 19:07:42.0,2018-06-26 19:08:15.0
657,b36206876d1907f4a69591b1fe116d6e,33,19,0,0,2018-06-26 19:07:42.0,2018-06-26 19:08:15.0
658,f4f35765a01ece2180fa80f4705d276d,33,50,0,0,2018-06-26 19:07:42.0,2018-06-26 19:08:15.0
659,5f4332de931ebd55a83b4d8ebe2d0f45,33,95,0,0,2018-06-26 19:07:42.0,2018-06-26 19:08:15.0
660,f1ad807e93795f4f6b5d71a10019550b,33,20,0,0,2018-06-26 19:07:42.0,2018-06-26 19:08:15.0
661,395465272c3ba0067db433a70d362461,33,21,0,0,2018-06-26 19:07:42.0,2018-06-26 19:08:15.0
662,a73743cdd19baef833df253efb003cd5,33,22,0,0,2018-06-26 19:07:42.0,2018-06-26 19:08:15.0
663,f1bc1819683c9078829919203bea608d,33,27,0,0,2018-06-26 19:07:42.0,2018-06-26 19:08:15.0
664,cc907d41238def2617fe06316941c757,33,1,0,0,2018-06-26 19:07:42.0,2018-06-26 19:08:15.0
665,78fd5f0dca38c19872fb66593960735b,33,5,0,0,2018-06-26 19:07:42.0,2018-06-26 19:08:15.0
666,56f0e33024c8cfd81eaa9db24f0f88fc,33,52,0,0,2018-06-26 19:07:42.0,2018-06-26 19:08:15.0
667,361f3f49713090d04ea4e18d146a3913,33,54,0,0,2018-06-26 19:07:42.0,2018-06-26 19:08:15.0
668,1e3c9da930c5351dd5406834f7c08a84,33,59,0,0,2018-06-26 19:07:42.0,2018-06-26 19:08:15.0
669,c3680dcbe24498e1e84769f8ff85e54d,33,62,0,0,2018-06-26 19:07:42.0,2018-06-26 19:08:15.0
670,b20592a5388d04c01fbdfc71744645db,33,261,0,0,2018-06-26 19:07:42.0,2018-06-26 19:08:15.0
671,7e0b2b2584781ebdee5afa62a8737679,33,23,0,0,2018-06-26 19:07:42.0,2018-06-26 19:08:15.0
672,9efa908f8c7337cf5a7b42ae0e225387,33,25,0,0,2018-06-26 19:07:42.0,2018-06-26 19:08:15.0
673,578f5c15f1f1594ce890f4212e7c0d2f,33,26,0,0,2018-06-26 19:07:42.0,2018-06-26 19:08:15.0
674,9421d9b63a7f2951c12ce1e4cc980d6e,33,33,0,0,2018-06-26 19:07:42.0,2018-06-26 19:08:16.0
675,aa0e7390af150978f0b50bf3d279b938,33,34,0,0,2018-06-26 19:07:42.0,2018-06-26 19:08:16.0
676,ce9945d89f313d933270758c69dcda6c,33,179,0,0,2018-06-26 19:07:42.0,2018-06-26 19:08:16.0
677,c856edacc50353c4160a091c892716e7,33,180,0,0,2018-06-26 19:07:42.0,2018-06-26 19:08:16.0
678,c63a14c86b082735f5a4614d967dc379,33,181,0,0,2018-06-26 19:07:42.0,2018-06-26 19:08:16.0
679,fc85b5e4548e50ea8538f3f229654d26,33,188,0,0,2018-06-26 19:07:42.0,2018-06-26 19:08:16.0
680,c65c9df4603e4574e7c2fee94e965bd8,33,189,0,0,2018-06-26 19:07:42.0,2018-06-26 19:08:16.0
681,2e1c7ac78654e0c2efa2a862502862d7,33,190,0,0,2018-06-26 19:07:42.0,2018-06-26 19:08:16.0
682,e09200aeebeab2d1834d884db94cca8c,33,203,0,0,2018-06-26 19:07:42.0,2018-06-26 19:08:16.0
683,831f822813bf80ba7f84672694bfb658,33,205,0,0,2018-06-26 19:07:42.0,2018-06-26 19:08:16.0
684,9debefbb3aaf85a83a87c2183a43f337,33,191,0,0,2018-06-26 19:07:42.0,2018-06-26 19:08:16.0
685,2d8f59e5794e5d9799420bae7d96d59d,33,192,0,0,2018-06-26 19:07:42.0,2018-06-26 19:08:16.0
686,444a20e1574b6471f72fbb7ce5ef513e,33,193,0,0,2018-06-26 19:07:42.0,2018-06-26 19:08:16.0
687,6152edda2406559dc7a432152019f9b7,33,194,0,0,2018-06-26 19:07:42.0,2018-06-26 19:08:16.0
688,b776c825148df54cc96b1c7643bd6c77,33,195,0,0,2018-06-26 19:07:42.0,2018-06-26 19:08:16.0
689,89c803245c03292f36c13523cf0f8b2f,33,196,0,0,2018-06-26 19:07:42.0,2018-06-26 19:08:16.0
690,de8869585439b4862fd9a0f53fd6e77a,33,197,0,0,2018-06-26 19:07:42.0,2018-06-26 19:08:16.0
691,9a7790f584933e7a318baf6badbff5d2,33,198,0,0,2018-06-26 19:07:42.0,2018-06-26 19:08:16.0
692,9f21b2e0ffed3a59ccf529718d888b91,33,199,0,0,2018-06-26 19:07:42.0,2018-06-26 19:08:16.0
693,ecdf9434f30e4b89c318287206b85b80,33,200,0,0,2018-06-26 19:07:42.0,2018-06-26 19:08:16.0
694,83bdf5f7356fc48c32d24334387665ad,33,201,0,0,2018-06-26 19:07:42.0,2018-06-26 19:08:16.0
695,b160c197006effa4b55b55c5caf0c29d,33,204,0,0,2018-06-26 19:07:42.0,2018-06-26 19:08:16.0
696,aa007c1fce1748371464b92156d519f7,33,202,0,0,2018-06-26 19:07:43.0,2018-06-26 19:08:16.0
697,7bff104b44f9d6b09c724031de0152ee,33,262,0,0,2018-06-26 19:07:43.0,2018-06-26 19:08:16.0
698,29dc2d2f687495edbb43461b12d09023,33,250,0,0,2018-06-26 19:07:43.0,2018-06-26 19:08:16.0
699,a12f90b173066ffd923c5bf7f1b58f19,33,251,0,0,2018-06-26 19:07:43.0,2018-06-26 19:08:16.0
700,9dc75b0f5d5006b88e663eeb69142f88,33,252,0,0,2018-06-26 19:07:43.0,2018-06-26 19:08:16.0
701,08ae34a32b8f87749fb0aef2cb0edc35,33,253,0,0,2018-06-26 19:07:43.0,2018-06-26 19:08:16.0
702,7c2b7a6bff94b7cc1f7cb501629abe63,33,256,0,0,2018-06-26 19:07:43.0,2018-06-26 19:08:16.0
703,8097e74b99194aded685093d60b3d6ef,33,257,0,0,2018-06-26 19:07:43.0,2018-06-26 19:08:16.0
704,312751f10280f9b400aaaa6160407a05,33,269,0,0,2018-06-26 19:07:43.0,2018-06-26 19:08:16.0
705,2d6d6e6b85b524c83cc4e1513e4171c0,33,254,0,0,2018-06-26 19:07:43.0,2018-06-26 19:08:16.0
706,27d29ee52981691255078c8ce95d876a,33,255,0,0,2018-06-26 19:07:43.0,2018-06-26 19:08:16.0
707,f00f496123055df3d020b62e006322dd,33,263,0,0,2018-06-26 19:07:43.0,2018-06-26 19:08:16.0
708,0278c3b1d1ad274016ac9bfe58a4976a,33,264,0,0,2018-06-26 19:07:43.0,2018-06-26 19:08:16.0
709,30d1be8b2cbe60adfa84e583193b1e0b,33,265,0,0,2018-06-26 19:07:43.0,2018-06-26 19:08:16.0
710,ada5055ae7db10cae30638d254f95c28,33,266,0,0,2018-06-26 19:07:43.0,2018-06-26 19:08:16.0
711,2b9a4ce5d8ce1d75f5a8eca77d982d69,33,267,0,0,2018-06-26 19:07:43.0,2018-06-26 19:08:16.0
712,34999a4d0b076e25ab15f81c1c087171,33,268,0,0,2018-06-26 19:07:43.0,2018-06-26 19:08:16.0
713,837c6d0e7a662c62b7578a96fc7b35f7,33,276,0,0,2018-06-26 19:07:43.0,2018-06-26 19:08:16.0
714,6663f79e83c4abde4338a905d4bf0ade,33,270,0,0,2018-06-26 19:07:43.0,2018-06-26 19:08:16.0
715,0296b20e5b109cd165b8310f8040b501,33,271,0,0,2018-06-26 19:07:43.0,2018-06-26 19:08:16.0
716,81243df8d11c6dad230faf313f104dab,33,274,0,0,2018-06-26 19:07:43.0,2018-06-26 19:08:16.0
717,1535d3a43219a4205c491c680d694d34,33,279,0,0,2018-06-26 19:07:43.0,2018-06-26 19:08:16.0
718,6582f88ec720a07f705bfdcdae0a01a3,33,248,0,0,2018-06-26 19:07:43.0,2018-06-26 19:08:16.0
719,8bb5e4304d636c9132200b86e49b5e25,33,241,0,0,2018-06-26 19:07:43.0,2018-06-26 19:08:16.0
720,fd5c222aa56a4159a23d0c78506ed2cd,33,242,0,0,2018-06-26 19:07:43.0,2018-06-26 19:08:16.0
721,0dafd7340c85b6d622c974aa882e812b,33,243,0,0,2018-06-26 19:07:43.0,2018-06-26 19:08:16.0
722,536892ddd618b69a329234bcc193c5cb,33,247,0,0,2018-06-26 19:07:43.0,2018-06-26 19:08:16.0
723,402ee1b6ee44bdbc8faaeaadf10bf6bc,33,277,0,0,2018-06-26 19:07:43.0,2018-06-26 19:08:16.0
724,43334d553f8adb25fb2774ee67582902,33,218,0,0,2018-06-26 19:07:43.0,2018-06-26 19:08:16.0
725,20e3058daad5b2ccd983d2014577daf0,33,219,0,0,2018-06-26 19:07:43.0,2018-06-26 19:08:16.0
726,cb78fb9ab3d33a1e46ae405a4cb4fa21,33,220,0,0,2018-06-26 19:07:43.0,2018-06-26 19:08:16.0
727,5637ccf3aaa3882b1aac63a96511c097,33,221,0,0,2018-06-26 19:07:43.0,2018-06-26 19:08:16.0
728,247ca510d5ca22df09e822e648a2a5da,33,222,0,0,2018-06-26 19:07:43.0,2018-06-26 19:08:16.0
729,a3519719c37d0e5e1845d8860c019b92,33,223,0,0,2018-06-26 19:07:43.0,2018-06-26 19:08:16.0
730,1b779a2f2686e0dfc42ae2e79565596e,33,224,0,0,2018-06-26 19:07:43.0,2018-06-26 19:08:16.0
731,9a151d2740a9c816063a1c731e9a10ec,33,225,0,0,2018-06-26 19:07:43.0,2018-06-26 19:08:17.0
732,8c3c9a216b9a1732b6ff6e1470f4560b,33,226,0,0,2018-06-26 19:07:43.0,2018-06-26 19:08:17.0
733,898c59daf36d9cd54a42a3e9c857ae7b,33,227,0,0,2018-06-26 19:07:43.0,2018-06-26 19:08:17.0
734,267f01c1beb4c69c39c8278e8693bb43,33,228,0,0,2018-06-26 19:07:43.0,2018-06-26 19:08:17.0
735,83bbb02b2f6beaceb0f34010f4cecd21,33,229,0,0,2018-06-26 19:07:43.0,2018-06-26 19:08:17.0
736,c7a31b8d45e893b0ab4c6cd24574fee9,33,230,0,0,2018-06-26 19:07:43.0,2018-06-26 19:08:17.0
737,68c73d8b37461c3d9db987463275a51d,33,231,0,0,2018-06-26 19:07:43.0,2018-06-26 19:08:17.0
738,b9b7f989cfd042326f64da614b1d5aa2,33,232,0,0,2018-06-26 19:07:43.0,2018-06-26 19:08:17.0
739,82df5fceb99017bfcb9c9006d7f7beaa,33,233,0,0,2018-06-26 19:07:43.0,2018-06-26 19:08:17.0
740,832aada739b00cbbe2dd4ca342dc41d9,33,234,0,0,2018-06-26 19:07:43.0,2018-06-26 19:08:17.0
741,ff236c3b899d67c854164da0b2befc7c,33,235,0,0,2018-06-26 19:07:43.0,2018-06-26 19:08:17.0
742,86471deaaf5870fad7cd388540920c3f,33,273,0,0,2018-06-26 19:07:43.0,2018-06-26 19:08:17.0
743,a5867c2f439c6c6ee316634344d51511,33,283,0,0,2018-06-26 19:07:43.0,2018-06-26 19:08:17.0
744,0c8387f52b839e90103eeae720224fde,33,479,0,0,2018-06-26 19:07:43.0,2018-06-26 19:08:17.0
745,57ceafe44c6532986cef96bb47542d8d,33,480,0,0,2018-06-26 19:07:43.0,2018-06-26 19:08:17.0
746,c23fb1d1ef737f47cf89c2fc6571bc4b,33,296,0,0,2018-06-26 19:07:43.0,2018-06-26 19:08:17.0
747,88afc4376dbdd9e5a8bc2bd48852e0b6,33,314,0,0,2018-06-26 19:07:43.0,2018-06-26 19:08:17.0
748,8c55f485de6a81fd3917639af231fc14,33,315,0,0,2018-06-26 19:07:43.0,2018-06-26 19:08:17.0
749,0e5b19a94a1db444f07e8242d1fa4c4f,33,316,0,0,2018-06-26 19:07:43.0,2018-06-26 19:08:17.0
750,a668efb724375f8059e836d731458050,33,317,0,0,2018-06-26 19:07:43.0,2018-06-26 19:08:17.0
751,c6e1b9391e33638ade3d5c5122c7220c,33,318,0,0,2018-06-26 19:07:43.0,2018-06-26 19:08:17.0
752,1da7327caf740074a7f7e8c61c1eb4a8,33,319,0,0,2018-06-26 19:07:44.0,2018-06-26 19:08:17.0
753,50fe8cfecd817737770afe3f85d717f3,33,320,0,0,2018-06-26 19:07:44.0,2018-06-26 19:08:17.0
754,78f8f68da35fbacc1db82ec38999263f,33,321,0,0,2018-06-26 19:07:44.0,2018-06-26 19:08:17.0
755,10e7daef5dcba00c21028cde7d11750c,33,322,0,0,2018-06-26 19:07:44.0,2018-06-26 19:08:17.0
756,d305f8484ccb3e2bf81f29dea3805a52,33,323,0,0,2018-06-26 19:07:44.0,2018-06-26 19:08:17.0
757,79127e6084c814f8e3da8bd8abb1be7b,33,324,0,0,2018-06-26 19:07:44.0,2018-06-26 19:08:17.0
758,0f2ea068a1339f5dca05006b246538a4,33,325,0,0,2018-06-26 19:07:44.0,2018-06-26 19:08:17.0
759,ae937e5ef0e9fdc9625cc0f94045f97b,33,326,0,0,2018-06-26 19:07:44.0,2018-06-26 19:08:17.0
760,b0bb4815e75ffcf6c52c80612c10bf18,33,327,0,0,2018-06-26 19:07:44.0,2018-06-26 19:08:17.0
761,aaa8cc1e8ec808b2016826c99a5bfcba,33,328,0,0,2018-06-26 19:07:44.0,2018-06-26 19:08:17.0
762,6ac5776bbacefb86d02a0899ceda48f0,33,329,0,0,2018-06-26 19:07:44.0,2018-06-26 19:08:17.0
763,c2ce6c996c13a85dfa06dd510b0e5261,33,330,0,0,2018-06-26 19:07:44.0,2018-06-26 19:08:17.0
764,2ebd8707b555a813a7c12917e4af6949,33,331,0,0,2018-06-26 19:07:44.0,2018-06-26 19:08:17.0
765,08770c2d9b71cad6fb4eaa3982466d11,33,332,0,0,2018-06-26 19:07:44.0,2018-06-26 19:08:17.0
766,88f7db48dd56b9e2c49dded1d2c09b5d,33,333,0,0,2018-06-26 19:07:44.0,2018-06-26 19:08:17.0
767,9d07cdc2d99b180046a06f188ec6f7c6,33,334,0,0,2018-06-26 19:07:44.0,2018-06-26 19:08:17.0
768,cb0f1c54745c59f4ad7db97720d51f64,33,335,0,0,2018-06-26 19:07:44.0,2018-06-26 19:08:17.0
769,bea71f25934ba63c34f9ccbd44a27854,33,336,0,0,2018-06-26 19:07:44.0,2018-06-26 19:08:17.0
770,291f9c2374f2d5dc0847f84795dc26d0,33,337,0,0,2018-06-26 19:07:44.0,2018-06-26 19:08:17.0
771,2e3211a439cc6dc0ca74444e823166af,33,338,0,0,2018-06-26 19:07:44.0,2018-06-26 19:08:17.0
772,e8e002173d3d7528380ccf9552f83228,33,339,0,0,2018-06-26 19:07:44.0,2018-06-26 19:08:17.0
773,77548dc31d5dd35273969c667978e761,33,340,0,0,2018-06-26 19:07:44.0,2018-06-26 19:08:17.0
774,fcdc21870d2cfaeaaf559d4fb5d5be9f,33,341,0,0,2018-06-26 19:07:44.0,2018-06-26 19:08:17.0
775,579490a25b5c37958a0e009423e80d02,33,342,0,0,2018-06-26 19:07:44.0,2018-06-26 19:08:17.0
776,f32d829a9e6da7771ccabecf5a06f628,33,343,0,0,2018-06-26 19:07:44.0,2018-06-26 19:08:17.0
777,0fe7a4c2d07d844e6f0e425314baeb52,33,344,0,0,2018-06-26 19:07:44.0,2018-06-26 19:08:17.0
