skills_id,skills_key,linked_type,title,level,order_no,status,user_id,lifework_id,is_custom,created_at,updated_at
161,6e0e2f23be9cb2ec28579e6f9796d651,3,"{""en"": ""Board games"", ""es"": ""Juego de mesa""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginnger (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8 + años)""}}",477,1,0,0,0,2017-11-17 19:10:55.0,2018-09-27 16:41:27.0
163,c19ae8ee26c06b8caa481de9b1d47232,3,"{""en"": ""Water activities"", ""es"": ""Actividades acuáticas""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginnger (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Intermedio (3 a 5 años)""}}",478,1,0,0,0,2017-11-17 19:59:21.0,2018-09-27 16:41:27.0
168,a12634d3747f41ac6c7780f19119ed93,3,"{""en"": ""Travel agent"", ""es"": ""Agente de viajes""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginnger (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8 + años)""}}",479,1,0,0,0,2017-11-20 14:13:59.0,2018-09-27 16:41:27.0
171,02d9137d63e85a2b3250ca88ffedb041,3,"{""en"": "" Mountains activities"", ""es"": ""Actividades de montaña""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginnger (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Intermediate (3 to 5 yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8 + años)""}}",480,1,0,0,0,2017-11-20 14:17:42.0,2018-09-27 16:41:27.0
173,d8b3154d43869ae803313f469eccccb6,3,"{""en"": ""Equestrianism"", ""es"": ""Hípica""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginnger (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8 + años)""}}",481,0,0,0,0,2017-11-20 14:24:23.0,2018-09-27 16:41:27.0
174,0daef11bc6b21adad43504391c8e55c6,3,"{""en"": ""Stewardess"", ""es"": ""Azafata""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginnger (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8 + años)""}}",482,1,0,0,0,2017-11-20 14:25:43.0,2018-09-27 16:41:27.0
175,247d6be817b23151a2f70bec8037bc13,3,"{""en"": ""Desert activities"", ""es"": ""Actividades del desierto""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginnger (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8 + años)""}}",483,1,0,0,0,2017-11-20 14:30:55.0,2018-09-27 16:41:27.0
176,454671bef5a37d54e895ae82d506dc83,3,"{""en"": ""Forest activities"", ""es"": ""Actividades de foresta""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginnger (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8 + años)""}}",484,1,0,0,0,2017-11-20 14:30:56.0,2018-09-27 16:41:27.0
177,624517889c513382d7909d51147e6a13,3,"{""en"": ""Mayor events planner"", ""es"": ""Organizador de eventos mayores""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginnger (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8 + años)""}}",485,1,0,0,0,2017-11-20 14:48:26.0,2018-09-27 16:41:27.0
178,fe04a612ec386afe1183b61eaf584712,3,"{""en"": ""Aero activities"", ""es"": ""Actividades aéreas""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginnger (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8 + años)""}}",486,1,0,0,0,2017-11-20 14:48:27.0,2018-09-27 16:41:27.0
179,9462d078d3ca676cb016367aa918a961,3,"{""en"": ""Aerobic exercise"", ""es"": ""Ejercicio aeróbico""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginner (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8 + años)""}}",487,1,0,0,0,2017-11-20 15:44:41.0,2019-03-07 18:45:24.0
180,0222ef2051405f0da08320352a292aa7,3,"{""en"": ""Anaerobic exercise"", ""es"": ""Ejercicio anaeróbico""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginner (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8 + años)""}}",488,1,0,0,0,2017-11-20 15:45:54.0,2019-03-07 18:45:33.0
181,bcd1393d3b7ee57dd8e29cc5d8874c48,3,"{""en"": ""Flexibility exercise"", ""es"": ""Ejercicios de flexibilidad""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginner (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8 + años)""}}",489,1,0,0,0,2017-11-20 15:47:05.0,2019-03-07 18:45:48.0
184,3d964272f2428b3a7d8e04a8eb3e2c5f,3,"{""en"": ""Interpretive & academic"", ""es"": ""Interpretativo y académico""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginnger (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",490,1,0,0,0,2017-11-20 16:44:34.0,2018-09-27 16:41:27.0
185,8b7899fbd63b74b088756d8f151ff546,3,"{""en"": ""Reporter"", ""es"": ""Reportero(a)""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginnger (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",491,1,0,0,0,2017-11-20 16:46:02.0,2018-09-27 16:41:27.0
186,de2dfeb2a3a5be13303535357ba42e73,3,"{""en"": ""Utility writer"", ""es"": ""Escritor utilitario""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginnger (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8 + años)""}}",492,1,0,0,0,2017-11-20 16:48:38.0,2018-09-27 16:41:27.0
187,7ec1ed5a3e67fba6c87eeea60d14098f,3,"{""en"": ""Sculptor"", ""es"": ""Escultor""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginnger (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8 + años)""}}",493,1,0,0,0,2017-11-20 16:57:21.0,2018-09-27 16:41:27.0
188,a7dd6c06053c76d1faf94300b7060bc6,3,"{""en"": ""Painter"", ""es"": ""Pintor(a)""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginnger (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",494,1,0,0,0,2017-11-20 17:04:09.0,2018-09-27 20:02:53.0
189,626fc76ca95794e15ab80ef52ad09017,3,"{""en"": ""Drawer"", ""es"": ""Dibujante""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginnger (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8 + años)""}}",495,1,0,0,0,2017-11-20 17:08:01.0,2018-09-27 16:41:27.0
190,aef791c9dc88250d44df6fd662c29ebb,3,"{""en"": ""Architect"", ""es"": ""Arquitecto(a)""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginnger (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",496,1,0,0,0,2017-11-20 17:19:37.0,2018-09-27 20:13:39.0
191,d9e8ee72236467ffd63b21835c515058,3,"{""en"": ""Chef"", ""es"": ""Chef""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginnger (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8 + años)""}}",497,1,0,0,0,2017-11-20 17:29:33.0,2018-09-27 16:41:27.0
192,be2bf45c15c6ea2b5f78ade5eb2d09b9,3,"{""en"": ""Butcher"", ""es"": ""Carnicero""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginnger (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Intermediate (3 to 5 yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8 + años)""}}",498,1,0,0,0,2017-11-20 17:30:22.0,2018-09-27 16:41:27.0
193,8d38a0db1ef2dfc3a396f37edd641460,3,"{""en"": ""Pastry chef"", ""es"": ""Chef de pastelería""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginner (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Intermediate (3 to 5 yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8 + años)""}}",499,1,0,0,0,2017-11-20 17:30:22.0,2019-03-05 18:43:04.0
194,110a81df580e530c45f0d771ad4b7b44,3,"{""en"": ""Baker"", ""es"": ""Panadero""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginnger (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Intermediate (3 to 5 yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8 + años)""}}",500,1,0,0,0,2017-11-20 17:30:22.0,2019-03-05 18:43:39.0
195,a0ab029c3c4289d4facac3aab962fb50,3,"{""en"": ""Sommelier"", ""es"": ""Sommelier""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginnger (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Intermediate (3 to 5 yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8 + años)""}}",501,1,0,0,0,2017-11-20 17:30:23.0,2018-09-27 16:41:27.0
196,4d44a3b6da50c468b527167d4485d831,3,"{""en"": ""Bartender"", ""es"": ""Barman""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginnger (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8 + años)""}}",502,1,0,0,0,2017-11-20 17:45:42.0,2018-09-27 16:41:27.0
197,4ae13b1bed2947bd206ed2e120502770,3,"{""en"": ""Homebrewing"", ""es"": ""Elaboración casera de bebidas""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginnger (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",503,0,0,0,0,2017-11-21 14:38:21.0,2018-09-28 15:20:13.0
198,cc06e18c383f7df4df1fed42ee5a2f4b,3,"{""en"": ""Brewer"", ""es"": ""Cervecero""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginnger (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8 + años)""}}",504,1,0,0,0,2017-11-21 14:41:08.0,2018-09-27 16:41:27.0
199,b28ed647565c77969dcbd02a42af537d,3,"{""en"": ""Secondary TCH."", ""es"": ""Prof. de secundaria""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginner (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8 + años)""}}",506,1,0,0,0,2017-11-21 14:55:34.0,2019-03-07 19:08:32.0
200,41c9483de3c05d16eeb6ac9c340d6ef8,3,"{""en"": ""Higher education THC."", ""es"": ""Prof. educación superior""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginner (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8 + años)""}}",507,1,0,0,0,2017-11-21 15:02:24.0,2019-03-07 19:12:23.0
201,24c8f08ba208f80ab2ffa33de62cffab,3,"{""en"": ""Tutor"", ""es"": ""Tutor""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginnger (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8 + años)""}}",508,1,0,0,0,2017-11-21 15:03:40.0,2018-09-28 15:25:56.0
202,936c2f91c9723bdee0b43d4fc628bc23,3,"{""en"": ""Student"", ""es"": ""Estudiante""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginnger (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8 + años)""}}",509,1,0,0,0,2017-11-21 15:03:41.0,2018-09-28 15:25:56.0
203,decaa2f799f0b2400d88f9130b953b56,3,"{""en"": ""Interior designer"", ""es"": ""Diseñador(a) de interior""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginner (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8 + años)""}}",510,1,0,0,0,2017-11-27 19:16:04.0,2019-03-07 18:27:37.0
204,69215ac0350f19feccf3258959d7b67c,3,"{""en"": ""Primary TCH."", ""es"": ""Prof. de primaria""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginner (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8 + años)""}}",505,1,0,0,0,2017-11-27 19:18:59.0,2019-03-07 19:08:17.0
205,9be783f4611adcd8e447151acdeb4b15,3,"{""en"": ""Industrial designer"", ""es"": ""Diseñado(a) industrial""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginner (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8 + años)""}}",511,1,0,0,0,2017-11-27 19:21:36.0,2019-03-07 18:26:50.0
206,275ccb141f78f6804cf501c55e03c49d,3,"{""en"": ""Graphic designer"", ""es"": ""Diseñador(a) gráfico""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginner (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8 + años)""}}",512,1,0,0,0,2017-12-07 16:12:10.0,2019-03-05 20:15:16.0
207,a945fc7777f1b1d38c7a1eb396a136df,3,"{""en"": ""Tennis coach"", ""es"": ""Instructor de tennis""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginnger (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8 + años)""}}",513,1,0,0,0,2017-12-11 15:31:46.0,2018-09-27 16:41:27.0
208,eee7494128a27f5549e2adaf2940cabb,3,"{""en"": ""Accessory designer"", ""es"": ""Diseñador(a) de accesorios""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginner (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",306,1,0,0,0,2018-01-30 15:56:49.0,2019-03-07 19:31:13.0
209,8d81c1da1a0ea78db00e713861d5853b,3,"{""en"": ""Soccer player"", ""es"": ""Futbolista""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginnger (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8 + años)""}}",308,1,0,0,0,2018-03-17 22:01:50.0,2018-10-10 19:51:08.0
213,8ae5b49ec7bdd2483a4cd9c2f1ff2caa,3,"{""en"": ""Maintenance"", ""es"": ""Mantenimiento""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginnger (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8 + años)""}}",312,0,0,0,0,2018-03-26 13:42:36.0,2018-09-27 16:41:24.0
218,23e5ec2036671d5c0498d6723c5c7ba3,3,"{""en"": ""Events photography"", ""es"": ""Fotografía de eventos""}","{""en"": {""1"": ""From 1 to 2 yrs of experience"", ""2"": ""From 3 to 6 yrs of experience"", ""3"": ""From 7 to 9 yrs of experience"", ""4"": ""More than 10 yrs of experience"", ""5"": """"}, ""es"": {""1"": ""De 1 a 2 años de experiencia"", ""2"": ""De 3 a 6 años de experiencia"", ""3"": ""De 7 a 9 años de experiencia"", ""4"": ""Más de 10 años de experiencia"", ""5"": """"}}",318,1,0,0,0,2018-04-04 19:35:04.0,2018-09-27 16:41:24.0
219,4ca440a5851a50215e8ce6fd337aab4f,3,"{""en"": ""Fashion photography"", ""es"": ""Fotografía de moda""}","{""en"": {""1"": ""From 1 to 2 yrs of experience"", ""2"": ""From 3 to 6 yrs of experience"", ""3"": ""From 7 to 9 yrs of experience"", ""4"": ""More than 10 yrs of experience"", ""5"": """"}, ""es"": {""1"": ""De 1 a 2 años de experiencia"", ""2"": ""De 3 a 6 años de experiencia"", ""3"": ""De 7 a 9 años de experiencia"", ""4"": ""Más de 10 años de experiencia"", ""5"": """"}}",320,1,0,0,0,2018-04-04 19:39:27.0,2018-09-27 16:41:24.0
220,98cb4808108154a701c3a5187732b800,3,"{""en"": ""Documentary and journalistic photography"", ""es"": ""Fotografía documental y periodística""}","{""en"": {""1"": ""From 1 to 2 yrs of experience"", ""2"": ""From 3 to 6 yrs of experience"", ""3"": ""From 7 to 9 yrs of experience"", ""4"": ""More than 10 yrs of experience"", ""5"": """"}, ""es"": {""1"": ""De 1 a 2 años de experiencia"", ""2"": ""De 3 a 6 años de experiencia"", ""3"": ""De 7 a 9 años de experiencia"", ""4"": ""Más de 10 años de experiencia"", ""5"": """"}}",322,1,0,0,0,2018-04-04 19:41:43.0,2018-09-27 16:41:24.0
