fields_id,feature_id,fields_value,created_at,updated_at
238,40,"{""en"": ""106cm / 41.7\"""", ""es"": ""106cm / 41.7\""""}",2017-12-03 22:10:00.0,2017-12-03 22:10:00.0
239,40,"{""en"": ""105cm / 41.3\"""", ""es"": ""105cm / 41.3\""""}",2017-12-03 22:10:00.0,2017-12-03 22:10:00.0
240,40,"{""en"": ""104cm / 40.9\"""", ""es"": ""104cm / 40.9\""""}",2017-12-03 22:10:00.0,2017-12-03 22:10:00.0
241,40,"{""en"": ""103cm / 40.6\"""", ""es"": ""103cm / 40.6\""""}",2017-12-03 22:10:00.0,2017-12-03 22:10:00.0
242,40,"{""en"": ""102cm / 40.2\"""", ""es"": ""102cm / 40.2\""""}",2017-12-03 22:10:00.0,2017-12-03 22:10:00.0
243,40,"{""en"": ""101cm / 39.8\"""", ""es"": ""101cm / 39.8\""""}",2017-12-03 22:10:00.0,2017-12-03 22:10:00.0
244,40,"{""en"": ""100cm / 39.4\"""", ""es"": ""100cm / 39.4\""""}",2017-12-03 22:10:00.0,2017-12-03 22:10:00.0
245,40,"{""en"": ""99cm / 39.0\"""", ""es"": ""99cm / 39.0\""""}",2017-12-03 22:10:00.0,2017-12-03 22:10:00.0
246,40,"{""en"": ""98cm / 38.6\"""", ""es"": ""98cm / 38.6\""""}",2017-12-03 22:10:00.0,2017-12-03 22:10:00.0
247,40,"{""en"": ""97cm / 38.2\"""", ""es"": ""97cm / 38.2\""""}",2017-12-03 22:10:00.0,2017-12-03 22:10:00.0
248,40,"{""en"": ""96cm / 37.8\"""", ""es"": ""96cm / 37.8\""""}",2017-12-03 22:10:00.0,2017-12-03 22:10:00.0
249,40,"{""en"": ""95cm / 37.4\"""", ""es"": ""95cm / 37.4\""""}",2017-12-03 22:10:00.0,2017-12-03 22:10:00.0
250,40,"{""en"": ""94cm / 37.0\"""", ""es"": ""94cm / 37.0\""""}",2017-12-03 22:10:00.0,2017-12-03 22:10:00.0
251,40,"{""en"": ""93cm / 36.6\"""", ""es"": ""93cm / 36.6\""""}",2017-12-03 22:10:00.0,2017-12-03 22:10:00.0
252,40,"{""en"": ""92cm / 36.2\"""", ""es"": ""92cm / 36.2\""""}",2017-12-03 22:10:00.0,2017-12-03 22:10:00.0
253,40,"{""en"": ""91cm / 35.8\"""", ""es"": ""91cm / 35.8\""""}",2017-12-03 22:10:00.0,2017-12-03 22:10:00.0
254,40,"{""en"": ""90cm / 35.4\"""", ""es"": ""90cm / 35.4\""""}",2017-12-03 22:10:00.0,2017-12-03 22:10:00.0
255,40,"{""en"": ""89cm / 35.0\"""", ""es"": ""89cm / 35.0\""""}",2017-12-03 22:10:00.0,2017-12-03 22:10:00.0
256,40,"{""en"": ""88cm / 34.6\"""", ""es"": ""88cm / 34.6\""""}",2017-12-03 22:10:00.0,2017-12-03 22:10:00.0
257,40,"{""en"": ""87cm / 34.3\"""", ""es"": ""87cm / 34.3\""""}",2017-12-03 22:10:00.0,2017-12-03 22:10:00.0
258,40,"{""en"": ""86cm / 33.9\"""", ""es"": ""86cm / 33.9\""""}",2017-12-03 22:10:00.0,2017-12-03 22:10:00.0
259,40,"{""en"": ""85cm / 33.5\"""", ""es"": ""85cm / 33.5\""""}",2017-12-03 22:10:00.0,2017-12-03 22:10:00.0
260,40,"{""en"": ""84cm / 33.1\"""", ""es"": ""84cm / 33.1\""""}",2017-12-03 22:10:00.0,2017-12-03 22:10:00.0
261,40,"{""en"": ""83cm / 32.7\"""", ""es"": ""83cm / 32.7\""""}",2017-12-03 22:10:00.0,2017-12-03 22:10:00.0
262,40,"{""en"": ""82cm / 32.3\"""", ""es"": ""82cm / 32.3\""""}",2017-12-03 22:10:00.0,2017-12-03 22:10:00.0
263,40,"{""en"": ""81cm / 31.9\"""", ""es"": ""81cm / 31.9\""""}",2017-12-03 22:10:00.0,2017-12-03 22:10:00.0
264,40,"{""en"": ""80cm / 31.5\"""", ""es"": ""80cm / 31.5\""""}",2017-12-03 22:10:00.0,2017-12-03 22:10:00.0
265,40,"{""en"": ""79cm / 31.1\"""", ""es"": ""79cm / 31.1\""""}",2017-12-03 22:10:00.0,2017-12-03 22:10:00.0
266,40,"{""en"": ""78cm / 30.7\"""", ""es"": ""78cm / 30.7\""""}",2017-12-03 22:10:00.0,2017-12-03 22:10:00.0
267,40,"{""en"": ""77cm / 30.3\"""", ""es"": ""77cm / 30.3\""""}",2017-12-03 22:10:00.0,2017-12-03 22:10:00.0
268,40,"{""en"": ""76cm / 29.9\"""", ""es"": ""76cm / 29.9\""""}",2017-12-03 22:10:00.0,2017-12-03 22:10:00.0
269,40,"{""en"": ""75cm / 29.5\"""", ""es"": ""75cm / 29.5\""""}",2017-12-03 22:10:00.0,2017-12-03 22:10:00.0
270,40,"{""en"": ""74cm / 29.1\"""", ""es"": ""74cm / 29.1\""""}",2017-12-03 22:10:00.0,2017-12-03 22:10:00.0
271,40,"{""en"": ""73cm / 28.7\"""", ""es"": ""73cm / 28.7\""""}",2017-12-03 22:10:00.0,2017-12-03 22:10:00.0
272,40,"{""en"": ""72cm / 28.3\"""", ""es"": ""72cm / 28.3\""""}",2017-12-03 22:10:00.0,2017-12-03 22:10:00.0
273,40,"{""en"": ""71cm / 28.0\"""", ""es"": ""71cm / 28.0\""""}",2017-12-03 22:10:00.0,2017-12-03 22:10:00.0
274,40,"{""en"": ""70cm / 27.6\"""", ""es"": ""70cm / 27.6\""""}",2017-12-03 22:10:00.0,2017-12-03 22:10:00.0
275,40,"{""en"": ""69cm / 27.2\"""", ""es"": ""69cm / 27.2\""""}",2017-12-03 22:10:00.0,2017-12-03 22:10:00.0
276,40,"{""en"": ""68cm / 26.8\"""", ""es"": ""68cm / 26.8\""""}",2017-12-03 22:10:00.0,2017-12-03 22:10:00.0
277,40,"{""en"": ""67cm / 26.4\"""", ""es"": ""67cm / 26.4\""""}",2017-12-03 22:10:00.0,2017-12-03 22:10:00.0
278,40,"{""en"": ""66cm / 26.0\"""", ""es"": ""66cm / 26.0\""""}",2017-12-03 22:10:00.0,2017-12-03 22:10:00.0
279,40,"{""en"": ""65cm / 25.6\"""", ""es"": ""65cm / 25.6\""""}",2017-12-03 22:10:00.0,2017-12-03 22:10:00.0
280,41,"{""en"": ""110cm / 43.3\"""", ""es"": ""110cm / 43.3\""""}",2017-12-03 22:44:08.0,2017-12-03 22:44:08.0
281,41,"{""en"": ""109cm / 42.9\"""", ""es"": ""109cm / 42.9\""""}",2017-12-03 23:03:00.0,2017-12-03 23:03:00.0
282,41,"{""en"": ""108cm / 42.5\"""", ""es"": ""108cm / 42.5\""""}",2017-12-03 23:03:00.0,2017-12-03 23:03:00.0
283,41,"{""en"": ""107cm / 42.1\"""", ""es"": ""107cm / 42.1\""""}",2017-12-03 23:03:00.0,2017-12-03 23:03:00.0
284,41,"{""en"": ""106cm / 41.7\"""", ""es"": ""106cm / 41.7\""""}",2017-12-03 23:03:00.0,2017-12-03 23:03:00.0
285,41,"{""en"": ""105cm / 41.3\"""", ""es"": ""105cm / 41.3\""""}",2017-12-03 23:03:00.0,2017-12-03 23:03:00.0
286,41,"{""en"": ""104cm / 40.9\"""", ""es"": ""104cm / 40.9\""""}",2017-12-03 23:03:00.0,2017-12-03 23:03:00.0
287,41,"{""en"": ""103cm / 40.6\"""", ""es"": ""103cm / 40.6\""""}",2017-12-03 23:03:00.0,2017-12-03 23:03:00.0
288,41,"{""en"": ""102cm / 40.2\"""", ""es"": ""102cm / 40.2\""""}",2017-12-03 23:03:00.0,2017-12-03 23:03:00.0
289,41,"{""en"": ""101cm / 39.8\"""", ""es"": ""101cm / 39.8\""""}",2017-12-03 23:03:00.0,2017-12-03 23:03:00.0
290,41,"{""en"": ""100cm / 39.4\"""", ""es"": ""100cm / 39.4\""""}",2017-12-03 23:03:00.0,2017-12-03 23:03:00.0
291,41,"{""en"": ""99cm / 39.0\"""", ""es"": ""99cm / 39.0\""""}",2017-12-03 23:03:00.0,2017-12-03 23:03:00.0
292,41,"{""en"": ""98cm / 38.6\"""", ""es"": ""98cm / 38.6\""""}",2017-12-03 23:03:00.0,2017-12-03 23:03:00.0
293,41,"{""en"": ""97cm / 38.2\"""", ""es"": ""97cm / 38.2\""""}",2017-12-03 23:03:00.0,2017-12-03 23:03:00.0
294,41,"{""en"": ""96cm / 37.8\"""", ""es"": ""96cm / 37.8\""""}",2017-12-03 23:03:00.0,2017-12-03 23:03:00.0
295,41,"{""en"": ""95cm / 37.4\"""", ""es"": ""95cm / 37.4\""""}",2017-12-03 23:03:00.0,2017-12-03 23:03:00.0
296,41,"{""en"": ""94cm / 37.0\"""", ""es"": ""94cm / 37.0\""""}",2017-12-03 23:03:00.0,2017-12-03 23:03:00.0
297,41,"{""en"": ""93cm / 36.6\"""", ""es"": ""93cm / 36.6\""""}",2017-12-03 23:03:00.0,2017-12-03 23:03:00.0
298,41,"{""en"": ""92cm / 36.2\"""", ""es"": ""92cm / 36.2\""""}",2017-12-03 23:03:00.0,2017-12-03 23:03:00.0
299,41,"{""en"": ""91cm / 35.8\"""", ""es"": ""91cm / 35.8\""""}",2017-12-03 23:03:00.0,2017-12-03 23:03:00.0
300,41,"{""en"": ""90cm / 35.4\"""", ""es"": ""90cm / 35.4\""""}",2017-12-03 23:03:00.0,2017-12-03 23:03:00.0
301,41,"{""en"": ""89cm / 35.0\"""", ""es"": ""89cm / 35.0\""""}",2017-12-03 23:03:00.0,2017-12-03 23:03:00.0
302,41,"{""en"": ""88cm / 34.6\"""", ""es"": ""88cm / 34.6\""""}",2017-12-03 23:03:00.0,2017-12-03 23:03:00.0
303,41,"{""en"": ""87cm / 34.3\"""", ""es"": ""87cm / 34.3\""""}",2017-12-03 23:03:00.0,2017-12-03 23:03:00.0
304,41,"{""en"": ""86cm / 33.9\"""", ""es"": ""86cm / 33.9\""""}",2017-12-03 23:03:00.0,2017-12-03 23:03:00.0
305,41,"{""en"": ""85cm / 33.5\"""", ""es"": ""85cm / 33.5\""""}",2017-12-03 23:03:00.0,2017-12-03 23:03:00.0
306,41,"{""en"": ""84cm / 33.1\"""", ""es"": ""84cm / 33.1\""""}",2017-12-03 23:03:00.0,2017-12-03 23:03:00.0
307,41,"{""en"": ""83cm / 32.7\"""", ""es"": ""83cm / 32.7\""""}",2017-12-03 23:03:00.0,2017-12-03 23:03:00.0
308,41,"{""en"": ""82cm / 32.3\"""", ""es"": ""82cm / 32.3\""""}",2017-12-03 23:03:00.0,2017-12-03 23:03:00.0
309,41,"{""en"": ""81cm / 31.9\"""", ""es"": ""81cm / 31.9\""""}",2017-12-03 23:03:00.0,2017-12-03 23:03:00.0
310,41,"{""en"": ""80cm / 31.5\"""", ""es"": ""80cm / 31.5\""""}",2017-12-03 23:03:00.0,2017-12-03 23:03:00.0
311,41,"{""en"": ""79cm / 31.1\"""", ""es"": ""79cm / 31.1\""""}",2017-12-03 23:03:00.0,2017-12-03 23:03:00.0
312,41,"{""en"": ""78cm / 30.7\"""", ""es"": ""78cm / 30.7\""""}",2017-12-03 23:03:00.0,2017-12-03 23:03:00.0
313,41,"{""en"": ""77cm / 30.3\"""", ""es"": ""77cm / 30.3\""""}",2017-12-03 23:03:00.0,2017-12-03 23:03:00.0
314,41,"{""en"": ""76cm / 29.9\"""", ""es"": ""76cm / 29.9\""""}",2017-12-03 23:03:00.0,2017-12-03 23:03:00.0
315,41,"{""en"": ""75cm / 29.5\"""", ""es"": ""75cm / 29.5\""""}",2017-12-03 23:03:00.0,2017-12-03 23:03:00.0
316,41,"{""en"": ""74cm / 29.1\"""", ""es"": ""74cm / 29.1\""""}",2017-12-03 23:03:00.0,2017-12-03 23:03:00.0
317,41,"{""en"": ""73cm / 28.7\"""", ""es"": ""73cm / 28.7\""""}",2017-12-03 23:03:00.0,2017-12-03 23:03:00.0
318,41,"{""en"": ""72cm / 28.3\"""", ""es"": ""72cm / 28.3\""""}",2017-12-03 23:03:00.0,2017-12-03 23:03:00.0
319,41,"{""en"": ""71cm / 28.0\"""", ""es"": ""71cm / 28.0\""""}",2017-12-03 23:03:00.0,2017-12-03 23:03:00.0
320,41,"{""en"": ""70cm / 27.6\"""", ""es"": ""70cm / 27.6\""""}",2017-12-03 23:03:00.0,2017-12-03 23:03:00.0
321,41,"{""en"": ""69cm / 27.2\"""", ""es"": ""69cm / 27.2\""""}",2017-12-03 23:03:00.0,2017-12-03 23:03:00.0
322,41,"{""en"": ""68cm / 26.8\"""", ""es"": ""68cm / 26.8\""""}",2017-12-03 23:03:00.0,2017-12-03 23:03:00.0
323,41,"{""en"": ""67cm / 26.4\"""", ""es"": ""67cm / 26.4\""""}",2017-12-03 23:03:00.0,2017-12-03 23:03:00.0
324,41,"{""en"": ""66cm / 26.0\"""", ""es"": ""66cm / 26.0\""""}",2017-12-03 23:03:00.0,2017-12-03 23:03:00.0
325,41,"{""en"": ""65cm / 25.6\"""", ""es"": ""65cm / 25.6\""""}",2017-12-03 23:03:00.0,2017-12-03 23:03:00.0
326,41,"{""en"": ""64cm / 25.2\"""", ""es"": ""64cm / 25.2\""""}",2017-12-03 23:03:00.0,2017-12-03 23:03:00.0
327,41,"{""en"": ""63cm / 24.8\"""", ""es"": ""63cm / 24.8\""""}",2017-12-03 23:03:01.0,2017-12-03 23:03:01.0
328,41,"{""en"": ""62cm / 24.4\"""", ""es"": ""62cm / 24.4\""""}",2017-12-03 23:03:01.0,2017-12-03 23:03:01.0
329,41,"{""en"": ""61cm / 24.0\"""", ""es"": ""61cm / 24.0\""""}",2017-12-03 23:03:01.0,2017-12-03 23:03:01.0
330,41,"{""en"": ""60cm / 23.6\"""", ""es"": ""60cm / 23.6\""""}",2017-12-03 23:03:01.0,2017-12-03 23:03:01.0
331,41,"{""en"": ""59cm / 23.2\"""", ""es"": ""59cm / 23.2\""""}",2017-12-03 23:03:01.0,2017-12-03 23:03:01.0
332,41,"{""en"": ""58cm / 22.8\"""", ""es"": ""58cm / 22.8\""""}",2017-12-03 23:03:01.0,2017-12-03 23:03:01.0
333,41,"{""en"": ""57cm / 22.4\"""", ""es"": ""57cm / 22.4\""""}",2017-12-03 23:03:01.0,2017-12-03 23:03:01.0
334,41,"{""en"": ""56cm / 22.0\"""", ""es"": ""56cm / 22.0\""""}",2017-12-03 23:03:01.0,2017-12-03 23:03:01.0
335,41,"{""en"": ""55cm / 21.7\"""", ""es"": ""55cm / 21.7\""""}",2017-12-03 23:03:01.0,2017-12-03 23:03:01.0
336,41,"{""en"": ""54cm / 21.3\"""", ""es"": ""54cm / 21.3\""""}",2017-12-03 23:03:01.0,2017-12-03 23:03:01.0
337,41,"{""en"": ""53cm / 20.9\"""", ""es"": ""53cm / 20.9\""""}",2017-12-03 23:03:01.0,2017-12-03 23:03:01.0
338,41,"{""en"": ""52cm / 20.5\"""", ""es"": ""52cm / 20.5\""""}",2017-12-03 23:03:01.0,2017-12-03 23:03:01.0
339,41,"{""en"": ""51cm / 20.1\"""", ""es"": ""51cm / 20.1\""""}",2017-12-03 23:03:01.0,2017-12-03 23:03:01.0
340,41,"{""en"": ""50cm / 19.7\"""", ""es"": ""50cm / 19.7\""""}",2017-12-03 23:03:01.0,2017-12-03 23:03:01.0
341,42,"{""en"": ""150cm / 59.1\"""", ""es"": ""150cm / 59.1\"" o menos""}",2017-12-05 12:09:26.0,2018-09-14 12:33:45.0
342,42,"{""en"": ""149cm / 58.7\"""", ""es"": ""149cm / 58.7\""""}",2017-12-05 12:24:57.0,2017-12-05 12:24:57.0
343,42,"{""en"": ""148cm / 58.3\"""", ""es"": ""148cm / 58.3\""""}",2017-12-05 12:24:57.0,2017-12-05 12:24:57.0
344,42,"{""en"": ""147cm / 57.9\"""", ""es"": ""147cm / 57.9\""""}",2017-12-05 12:24:57.0,2017-12-05 12:24:57.0
345,42,"{""en"": ""146cm / 57.5\"""", ""es"": ""146cm / 57.5\""""}",2017-12-05 12:24:57.0,2017-12-05 12:24:57.0
346,42,"{""en"": ""145cm / 57.1\"""", ""es"": ""145cm / 57.1\""""}",2017-12-05 12:24:57.0,2017-12-05 12:24:57.0
347,42,"{""en"": ""144cm / 56.7\"""", ""es"": ""144cm / 56.7\""""}",2017-12-05 12:24:57.0,2017-12-05 12:24:57.0
348,42,"{""en"": ""143cm / 56.3\"""", ""es"": ""143cm / 56.3\""""}",2017-12-05 12:24:57.0,2017-12-05 12:24:57.0
349,42,"{""en"": ""142cm / 55.9\"""", ""es"": ""142cm / 55.9\""""}",2017-12-05 12:24:57.0,2017-12-05 12:24:57.0
350,42,"{""en"": ""141cm / 55.5\"""", ""es"": ""141cm / 55.5\""""}",2017-12-05 12:24:57.0,2017-12-05 12:24:57.0
351,42,"{""en"": ""140cm / 55.1\"""", ""es"": ""140cm / 55.1\""""}",2017-12-05 12:24:57.0,2017-12-05 12:24:57.0
352,42,"{""en"": ""139cm / 54.7\"""", ""es"": ""139cm / 54.7\""""}",2017-12-05 12:24:57.0,2017-12-05 12:24:57.0
353,42,"{""en"": ""138cm / 54.3\"""", ""es"": ""138cm / 54.3\""""}",2017-12-05 12:24:57.0,2017-12-05 12:24:57.0
354,42,"{""en"": ""137cm / 53.9\"""", ""es"": ""137cm / 53.9\""""}",2017-12-05 12:24:57.0,2017-12-05 12:24:57.0
355,42,"{""en"": ""136cm / 53.5\"""", ""es"": ""136cm / 53.5\""""}",2017-12-05 12:24:57.0,2017-12-05 12:24:57.0
356,42,"{""en"": ""135cm / 53.1\"""", ""es"": ""135cm / 53.1\""""}",2017-12-05 12:24:57.0,2017-12-05 12:24:57.0
357,42,"{""en"": ""134cm / 52.8\"""", ""es"": ""134cm / 52.8\""""}",2017-12-05 12:24:57.0,2017-12-05 12:24:57.0
358,42,"{""en"": ""133cm / 52.4\"""", ""es"": ""133cm / 52.4\""""}",2017-12-05 12:24:57.0,2017-12-05 12:24:57.0
359,42,"{""en"": ""132cm / 52.0\"""", ""es"": ""132cm / 52.0\""""}",2017-12-05 12:24:57.0,2017-12-05 12:24:57.0
360,42,"{""en"": ""131cm / 51.6\"""", ""es"": ""131cm / 51.6\""""}",2017-12-05 12:24:57.0,2017-12-05 12:24:57.0
361,42,"{""en"": ""130cm / 51.2\"""", ""es"": ""130cm / 51.2\""""}",2017-12-05 12:24:57.0,2017-12-05 12:24:57.0
362,42,"{""en"": ""129cm / 50.8\"""", ""es"": ""129cm / 50.8\""""}",2017-12-05 12:24:57.0,2017-12-05 12:24:57.0
363,42,"{""en"": ""128cm / 50.4\"""", ""es"": ""128cm / 50.4\""""}",2017-12-05 12:24:57.0,2017-12-05 12:24:57.0
364,42,"{""en"": ""127cm / 50.0\"""", ""es"": ""127cm / 50.0\""""}",2017-12-05 12:24:57.0,2017-12-05 12:24:57.0
365,42,"{""en"": ""126cm / 49.6\"""", ""es"": ""126cm / 49.6\""""}",2017-12-05 12:24:57.0,2017-12-05 12:24:57.0
366,42,"{""en"": ""125cm / 49.2\"""", ""es"": ""125cm / 49.2\""""}",2017-12-05 12:24:57.0,2017-12-05 12:24:57.0
367,42,"{""en"": ""124cm / 48.8\"""", ""es"": ""124cm / 48.8\""""}",2017-12-05 12:24:57.0,2017-12-05 12:24:57.0
368,42,"{""en"": ""123cm / 48.4\"""", ""es"": ""123cm / 48.4\""""}",2017-12-05 12:24:57.0,2017-12-05 12:24:57.0
369,42,"{""en"": ""122cm / 48.0\"""", ""es"": ""122cm / 48.0\""""}",2017-12-05 12:24:57.0,2017-12-05 12:24:57.0
370,42,"{""en"": ""121cm / 47.6\"""", ""es"": ""121cm / 47.6\""""}",2017-12-05 12:24:57.0,2017-12-05 12:24:57.0
371,42,"{""en"": ""120cm / 47.2\"""", ""es"": ""120cm / 47.2\""""}",2017-12-05 12:24:57.0,2017-12-05 12:24:57.0
372,42,"{""en"": ""119cm / 46.9\"""", ""es"": ""119cm / 46.9\""""}",2017-12-05 12:24:57.0,2017-12-05 12:24:57.0
373,42,"{""en"": ""118cm / 46.5\"""", ""es"": ""118cm / 46.5\""""}",2017-12-05 12:24:57.0,2017-12-05 12:24:57.0
374,42,"{""en"": ""117cm / 46.1\"""", ""es"": ""117cm / 46.1\""""}",2017-12-05 12:24:57.0,2017-12-05 12:24:57.0
375,42,"{""en"": ""116cm / 45.7\"""", ""es"": ""116cm / 45.7\""""}",2017-12-05 12:24:57.0,2017-12-05 12:24:57.0
376,42,"{""en"": ""115cm / 45.3\"""", ""es"": ""115cm / 45.3\""""}",2017-12-05 12:24:57.0,2017-12-05 12:24:57.0
377,42,"{""en"": ""114cm / 44.9\"""", ""es"": ""114cm / 44.9\""""}",2017-12-05 12:24:57.0,2017-12-05 12:24:57.0
378,42,"{""en"": ""113cm / 44.5\"""", ""es"": ""113cm / 44.5\""""}",2017-12-05 12:24:57.0,2017-12-05 12:24:57.0
379,42,"{""en"": ""112cm / 44.1\"""", ""es"": ""112cm / 44.1\""""}",2017-12-05 12:24:58.0,2017-12-05 12:24:58.0
380,42,"{""en"": ""111cm / 43.7\"""", ""es"": ""111cm / 43.7\""""}",2017-12-05 12:24:58.0,2017-12-05 12:24:58.0
381,42,"{""en"": ""110cm / 43.3\"""", ""es"": ""110cm / 43.3\""""}",2017-12-05 12:24:58.0,2017-12-05 12:24:58.0
382,42,"{""en"": ""109cm / 42.9\"""", ""es"": ""109cm / 42.9\""""}",2017-12-05 12:24:58.0,2017-12-05 12:24:58.0
383,42,"{""en"": ""108cm / 42.5\"""", ""es"": ""108cm / 42.5\""""}",2017-12-05 12:24:58.0,2017-12-05 12:24:58.0
384,42,"{""en"": ""107cm / 42.1\"""", ""es"": ""107cm / 42.1\""""}",2017-12-05 12:24:58.0,2017-12-05 12:24:58.0
385,42,"{""en"": ""106cm / 41.7\"""", ""es"": ""106cm / 41.7\""""}",2017-12-05 12:24:58.0,2017-12-05 12:24:58.0
386,42,"{""en"": ""105cm / 41.3\"""", ""es"": ""105cm / 41.3\""""}",2017-12-05 12:24:58.0,2017-12-05 12:24:58.0
387,42,"{""en"": ""104cm / 40.9\"""", ""es"": ""104cm / 40.9\""""}",2017-12-05 12:24:58.0,2017-12-05 12:24:58.0
388,42,"{""en"": ""103cm / 40.6\"""", ""es"": ""103cm / 40.6\""""}",2017-12-05 12:24:58.0,2017-12-05 12:24:58.0
389,42,"{""en"": ""102cm / 40.2\"""", ""es"": ""102cm / 40.2\""""}",2017-12-05 12:24:58.0,2017-12-05 12:24:58.0
390,42,"{""en"": ""101cm / 39.8\"""", ""es"": ""101cm / 39.8\""""}",2017-12-05 12:24:58.0,2017-12-05 12:24:58.0
391,42,"{""en"": ""100cm / 39.4\"""", ""es"": ""100cm / 39.4\""""}",2017-12-05 12:24:58.0,2017-12-05 12:24:58.0
392,42,"{""en"": ""99cm / 39.0\"""", ""es"": ""99cm / 39.0\""""}",2017-12-07 15:09:50.0,2017-12-07 15:09:50.0
393,42,"{""en"": ""98cm / 38.6\"""", ""es"": ""98cm / 38.6\""""}",2017-12-07 15:20:05.0,2017-12-07 15:20:05.0
394,42,"{""en"": ""97cm / 38.2\"""", ""es"": ""97cm / 38.2\""""}",2017-12-07 15:20:05.0,2017-12-07 15:20:05.0
395,42,"{""en"": ""96cm / 37.8\"""", ""es"": ""96cm / 37.8\""""}",2017-12-07 15:20:05.0,2017-12-07 15:20:05.0
396,42,"{""en"": ""95cm / 37.4\"""", ""es"": ""95cm / 37.4\""""}",2017-12-07 15:20:05.0,2017-12-07 15:20:05.0
397,42,"{""en"": ""94cm / 37.0\"""", ""es"": ""94cm / 37.0\""""}",2017-12-07 15:20:05.0,2017-12-07 15:20:05.0
398,42,"{""en"": ""93cm / 36.6\"""", ""es"": ""93cm / 36.6\""""}",2017-12-07 15:20:05.0,2017-12-07 15:20:05.0
399,42,"{""en"": ""92cm / 36.2\"""", ""es"": ""92cm / 36.2\""""}",2017-12-07 15:20:05.0,2017-12-07 15:20:05.0
400,42,"{""en"": ""91cm / 35.8\"""", ""es"": ""91cm / 35.8\""""}",2017-12-07 15:20:05.0,2017-12-07 15:20:05.0
401,42,"{""en"": ""90cm / 35.4\"""", ""es"": ""90cm / 35.4\""""}",2017-12-07 15:20:05.0,2017-12-07 15:20:05.0
402,42,"{""en"": ""89cm / 35.0\"""", ""es"": ""89cm / 35.0\""""}",2017-12-07 15:20:05.0,2017-12-07 15:20:05.0
403,42,"{""en"": ""88cm / 34.6\"""", ""es"": ""88cm / 34.6\""""}",2017-12-07 15:20:05.0,2017-12-07 15:20:05.0
404,42,"{""en"": ""87cm / 34.3\"""", ""es"": ""87cm / 34.3\""""}",2017-12-07 15:20:05.0,2017-12-07 15:20:05.0
405,42,"{""en"": ""86cm / 33.9\"""", ""es"": ""86cm / 33.9\""""}",2017-12-07 15:20:05.0,2017-12-07 15:20:05.0
406,42,"{""en"": ""85cm / 33.5\"""", ""es"": ""85cm / 33.5\""""}",2017-12-07 15:20:05.0,2017-12-07 15:20:05.0
407,42,"{""en"": ""84cm / 33.1\"""", ""es"": ""84cm / 33.1\""""}",2017-12-07 15:20:05.0,2017-12-07 15:20:05.0
408,42,"{""en"": ""83cm / 32.7\"""", ""es"": ""83cm / 32.7\""""}",2017-12-07 15:20:05.0,2017-12-07 15:20:05.0
409,42,"{""en"": ""82cm / 32.3\"""", ""es"": ""82cm / 32.3\""""}",2017-12-07 15:20:05.0,2017-12-07 15:20:05.0
410,42,"{""en"": ""81cm / 31.9\"""", ""es"": ""81cm / 31.9\""""}",2017-12-07 15:20:05.0,2017-12-07 15:20:05.0
411,42,"{""en"": ""80cm / 31.5\"""", ""es"": ""80cm / 31.5\""""}",2017-12-07 15:20:05.0,2017-12-07 15:20:05.0
412,42,"{""en"": ""79cm / 31.1\"""", ""es"": ""79cm / 31.1\""""}",2017-12-07 15:20:05.0,2017-12-07 15:20:05.0
413,42,"{""en"": ""78cm / 30.7\"""", ""es"": ""78cm / 30.7\""""}",2017-12-07 15:20:05.0,2017-12-07 15:20:05.0
414,42,"{""en"": ""77cm / 30.3\"""", ""es"": ""77cm / 30.3\""""}",2017-12-07 15:20:05.0,2017-12-07 15:20:05.0
415,42,"{""en"": ""76cm / 29.9\"""", ""es"": ""76cm / 29.9\""""}",2017-12-07 15:20:05.0,2017-12-07 15:20:05.0
416,42,"{""en"": ""75cm / 29.5\"""", ""es"": ""75cm / 29.5\""""}",2017-12-07 15:20:05.0,2017-12-07 15:20:05.0
417,42,"{""en"": ""74cm / 29.1\"""", ""es"": ""74cm / 29.1\""""}",2017-12-07 15:20:05.0,2017-12-07 15:20:05.0
418,42,"{""en"": ""73cm / 28.7\"""", ""es"": ""73cm / 28.7\""""}",2017-12-07 15:20:05.0,2017-12-07 15:20:05.0
419,42,"{""en"": ""72cm / 28.3\"""", ""es"": ""72cm / 28.3\""""}",2017-12-07 15:20:05.0,2017-12-07 15:20:05.0
420,42,"{""en"": ""71cm / 28.0\"""", ""es"": ""71cm / 28.0\""""}",2017-12-07 15:20:05.0,2017-12-07 15:20:05.0
421,42,"{""en"": ""70cm / 27.6\"""", ""es"": ""70cm / 27.6\""""}",2017-12-07 15:20:05.0,2017-12-07 15:20:05.0
422,42,"{""en"": ""69cm / 27.2\"""", ""es"": ""69cm / 27.2\""""}",2017-12-07 15:20:05.0,2017-12-07 15:20:05.0
423,42,"{""en"": ""68cm / 26.8\"""", ""es"": ""68cm / 26.8\""""}",2017-12-07 15:20:05.0,2017-12-07 15:20:05.0
424,42,"{""en"": ""67cm / 26.4\"""", ""es"": ""67cm / 26.4\""""}",2017-12-07 15:20:05.0,2017-12-07 15:20:05.0
425,42,"{""en"": ""66cm / 26.0\"""", ""es"": ""66cm / 26.0\""""}",2017-12-07 15:20:05.0,2017-12-07 15:20:05.0
