id,value,feature_id,deleted_at,created_at,updated_at
309,"129cm / 50.8""",10,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
310,"128cm / 50.4""",10,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
311,"127cm / 50.0""",10,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
312,"126cm / 49.6""",10,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
313,"125cm / 49.2""",10,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
314,"124cm / 48.8""",10,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
315,"123cm / 48.4""",10,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
316,"122cm / 48.0""",10,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
317,"121cm / 47.6""",10,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
318,"120cm / 47.2""",10,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
319,"119cm / 46.9""",10,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
320,"118cm / 46.5""",10,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
321,"117cm / 46.1""",10,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
322,"116cm / 45.7""",10,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
323,"115cm / 45.3""",10,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
324,"114cm / 44.9""",10,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
325,"113cm / 44.5""",10,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
326,"112cm / 44.1""",10,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
327,"111cm / 43.7""",10,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
328,"110cm / 43.3""",10,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
329,"109cm / 42.9""",10,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
330,"108cm / 42.5""",10,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
331,"107cm / 42.1""",10,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
332,"106cm / 41.7""",10,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
333,"105cm / 41.3""",10,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
334,"104cm / 40.9""",10,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
335,"103cm / 40.6""",10,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
336,"102cm / 40.2""",10,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
337,"101cm / 39.8""",10,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
338,"100cm / 39.4""",10,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
339,"99cm / 39.0""",10,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
340,"98cm / 38.6""",10,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
341,"97cm / 38.2""",10,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
342,"96cm / 37.8""",10,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
343,"95cm / 37.4""",10,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
344,"94cm / 37.0""",10,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
345,"93cm / 36.6""",10,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
346,"92cm / 36.2""",10,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
347,"91cm / 35.8""",10,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
348,"90cm / 35.4""",10,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
349,"89cm / 35.0""",10,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
350,"88cm / 34.6""",10,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
351,"87cm / 34.3""",10,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
352,"86cm / 33.9""",10,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
353,"85cm / 33.5""",10,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
354,"84cm / 33.1""",10,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
355,"83cm / 32.7""",10,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
356,"82cm / 32.3""",10,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
357,"81cm / 31.9""",10,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
358,"80cm / 31.5""",10,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
359,"79cm / 31.1""",10,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
360,"78cm / 30.7""",10,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
361,"77cm / 30.3""",10,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
362,"76cm / 29.9""",10,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
363,"75cm / 29.5""",10,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
364,"74cm / 29.1""",10,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
365,"73cm / 28.7""",10,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
366,"72cm / 28.3""",10,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
367,"71cm / 28.0""",10,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
368,"70cm / 27.6""",10,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
369,"69cm / 27.2""",10,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
370,"68cm / 26.8""",10,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
371,"67cm / 26.4""",10,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
372,"66cm / 26.0""",10,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
373,"65cm / 25.6""",10,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
374,"42 EU, 34 UK, 28 US",11,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
375,"38 EU, 38 UK, 28 US",12,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
376,"40 EU, 40 UK, 30 US",12,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
377,"42 EU, 42 UK, 32 US",12,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
378,"44 EU, 44 UK, 34 US",12,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
379,"46 EU, 46 UK, 36 US",12,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
380,"48 EU, 48 UK, 38 US",12,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
381,"50 EU, 52 UK, 40 US",12,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
382,"52 EU, 54 UK, 42 US",12,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
383,"54 EU, 56 UK, 44 US",12,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
384,"44 EU, 35 UK, 30 US",11,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
385,"46 EU, 36 UK, 32 US",11,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
386,"48 EU, 38 UK, 34 US",11,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
387,"50 EU, 40 UK, 36 US",11,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
388,"52 EU, 42 UK, 38 US",11,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
389,"54 EU, 44 UK, 40 US",11,,2019-05-15 22:09:30.0,2019-05-15 22:09:30.0
390,"45cm / 18""",13,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
391,"44cm / 17""",13,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
392,"43cm / 17""",13,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
393,"42cm / 17""",13,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
394,"41cm / 16""",13,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
395,"40cm / 16""",13,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
396,"39cm / 15""",13,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
397,"38cm / 15""",13,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
398,"37cm / 15""",13,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
399,"36cm / 14""",13,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
400,"35cm / 14""",13,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
401,"34cm / 13""",13,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
402,"33cm / 13""",13,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
403,"32cm / 13""",13,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
404,"31cm / 12""",13,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
405,"30cm / 12""",13,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
406,"29cm / 11""",13,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
407,"28cm / 11""",13,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
408,"27cm / 11""",13,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
409,"26cm / 10""",13,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
410,"25cm / 10""",13,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
411,"36 EU, 4 UK, 4.5 US",14,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
412,"37 EU, 4.5 UK, 5 US",14,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
413,"38 EU, 5 UK, 5.5 US",14,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
414,"39 EU, 5.5 UK, 6 US",14,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
415,"40 EU, 6.5 UK, 7 US",14,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
416,"41 EU, 7.5 UK, 8 US",14,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
417,"42 EU, 8.5 UK, 9 US",14,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
418,"43 EU, 9.5 UK, 10 US",14,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
419,"44 EU, 10.5; UK, 11 US",14,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
420,"45 EU, 11.5 UK, 12 US",14,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
421,"46 EU, 12.5 UK, 13 US",14,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
422,"47 EU, 13.5 UK, 14 US",14,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
423,"48 EU, 14.5 UK, 15 US",14,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
424,"49 EU, 15.5 UK, 16 US",14,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
425,"150cm / 59.1""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
426,"149cm / 58.7""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
427,"148cm / 58.3""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
428,"147cm / 57.9""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
429,"146cm / 57.5""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
430,"145cm / 57.1""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
431,"144cm / 56.7""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
432,"143cm / 56.3""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
433,"142cm / 55.9""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
434,"141cm / 55.5""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
435,"140cm / 55.1""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
436,"139cm / 54.7""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
437,"138cm / 54.3""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
438,"137cm / 53.9""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
439,"136cm / 53.5""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
440,"135cm / 53.1""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
441,"134cm / 52.8""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
442,"133cm / 52.4""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
443,"132cm / 52.0""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
444,"131cm / 51.6""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
445,"130cm / 51.2""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
446,"129cm / 50.8""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
447,"128cm / 50.4""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
448,"127cm / 50.0""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
449,"126cm / 49.6""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
450,"125cm / 49.2""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
451,"124cm / 48.8""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
452,"123cm / 48.4""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
453,"122cm / 48.0""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
454,"121cm / 47.6""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
455,"120cm / 47.2""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
456,"119cm / 46.9""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
457,"118cm / 46.5""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
458,"117cm / 46.1""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
459,"116cm / 45.7""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
460,"115cm / 45.3""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
461,"114cm / 44.9""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
462,"113cm / 44.5""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
463,"112cm / 44.1""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
464,"111cm / 43.7""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
465,"110cm / 43.3""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
466,"109cm / 42.9""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
467,"108cm / 42.5""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
468,"107cm / 42.1""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
469,"106cm / 41.7""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
470,"105cm / 41.3""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
471,"104cm / 40.9""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
472,"103cm / 40.6""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
473,"102cm / 40.2""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
474,"101cm / 39.8""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
475,"100cm / 39.4""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
476,"99cm / 39.0""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
477,"98cm / 38.6""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
478,"97cm / 38.2""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
479,"96cm / 37.8""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
480,"95cm / 37.4""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
481,"94cm / 37.0""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
482,"93cm / 36.6""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
483,"92cm / 36.2""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
484,"91cm / 35.8""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
485,"90cm / 35.4""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
486,"89cm / 35.0""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
487,"88cm / 34.6""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
488,"87cm / 34.3""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
489,"86cm / 33.9""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
490,"85cm / 33.5""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
491,"84cm / 33.1""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
492,"83cm / 32.7""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
493,"82cm / 32.3""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
494,"81cm / 31.9""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
495,"80cm / 31.5""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
496,"79cm / 31.1""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
497,"78cm / 30.7""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
498,"77cm / 30.3""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
499,"76cm / 29.9""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
500,"75cm / 29.5""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
501,"74cm / 29.1""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
502,"73cm / 28.7""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
503,"72cm / 28.3""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
504,"71cm / 28.0""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
505,"70cm / 27.6""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
506,"69cm / 27.2""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
507,"68cm / 26.8""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
508,"67cm / 26.4""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
509,"66cm / 26.0""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
510,"65cm / 25.6""",15,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
511,"32 EU, 4 UK, 2 US",5,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
512,"36 EU, 3 UK, 5 US",6,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
513,"37 EU, 4 UK, 6 US",6,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
514,"38 EU, 5 UK, 7 US",6,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
515,"39 EU, 6 UK, 8 US",6,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
516,"40 EU, 7 UK, 9 US",6,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
517,"41 EU, 8 UK, 10 US",6,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
518,"42 EU, 9 UK, 11 US",6,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
519,"43 EU, 10 UK, 12 US",6,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
520,"34 EU, 6 UK, 4 US",5,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
521,"36 EU, 8 UK, 6 US",5,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
522,"38 EU, 10 UK, 8 US",5,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
523,"40 EU, 12 UK, 10 US",5,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
524,"42 EU, 14 UK, 12 US",5,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
525,"44 EU, 16 UK, 14 US",5,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
526,"46 EU, 18 UK, 16 US",5,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
527,"48 EU, 20 UK, 18 US",5,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
528,Editorial model,16,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
529,Glamour model,16,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
530,Parts model,16,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
531,Plus sized model,16,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
532,Mature model,16,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
533,Petite model,16,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
534,Artistic Nude,17,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
535,Lingerie,17,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
536,Swimsuit / Bikini,17,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
537,Runway,17,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
538,Hostess / Event,17,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
539,Alternative / Gothic,17,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
540,Art modeling,17,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
541,Pinup model,17,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
542,Video model,17,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
543,Sports model,17,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
544,Hair,17,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
545,Eyes,17,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
546,Nose,17,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
547,Lips,17,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
548,Ears,17,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
549,Neck,17,,2019-05-15 22:09:31.0,2019-05-15 22:09:31.0
550,Hands,17,,2019-05-15 22:09:32.0,2019-05-15 22:09:32.0
551,Legs,17,,2019-05-15 22:09:32.0,2019-05-15 22:09:32.0
552,Feet,17,,2019-05-15 22:09:32.0,2019-05-15 22:09:32.0
553,Hazel,1,,2019-05-15 22:09:32.0,2019-05-15 22:09:32.0
554,Light Blue,1,,2019-05-15 22:09:32.0,2019-05-15 22:09:32.0
555,Light Brown,1,,2019-05-15 22:09:32.0,2019-05-15 22:09:32.0
556,High couture model,16,,2019-05-15 22:09:32.0,2019-05-15 22:09:32.0
557,Fit model,16,,2019-05-15 22:09:32.0,2019-05-15 22:09:32.0
558,Alto,18,,2019-05-15 22:09:32.0,2019-05-15 22:09:32.0
559,Baritone,18,,2019-05-15 22:09:32.0,2019-05-15 22:09:32.0
560,Bass,18,,2019-05-15 22:09:32.0,2019-05-15 22:09:32.0
561,Soprano,18,,2019-05-15 22:09:32.0,2019-05-15 22:09:32.0
562,Tenor,18,,2019-05-15 22:09:32.0,2019-05-15 22:09:32.0
563,Yes,19,,2019-05-15 22:09:32.0,2019-05-15 22:09:32.0
564,No,19,,2019-05-15 22:09:32.0,2019-05-15 22:09:32.0
565,African,20,,2019-05-15 22:09:32.0,2019-05-15 22:09:32.0
566,Native American,20,,2019-05-15 22:09:32.0,2019-05-15 22:09:32.0
567,Arabic,20,,2019-05-15 22:09:32.0,2019-05-15 22:09:32.0
568,Argentinian,20,,2019-05-15 22:09:32.0,2019-05-15 22:09:32.0
569,Armenian,20,,2019-05-15 22:09:32.0,2019-05-15 22:09:32.0
570,Asian,20,,2019-05-15 22:09:32.0,2019-05-15 22:09:32.0
571,Australian,20,,2019-05-15 22:09:32.0,2019-05-15 22:09:32.0
572,Brazilian,20,,2019-05-15 22:09:32.0,2019-05-15 22:09:32.0
573,British,20,,2019-05-15 22:09:32.0,2019-05-15 22:09:32.0
574,Cajun,20,,2019-05-15 22:09:32.0,2019-05-15 22:09:32.0
575,Canadian,20,,2019-05-15 22:09:32.0,2019-05-15 22:09:32.0
576,Central American,20,,2019-05-15 22:09:32.0,2019-05-15 22:09:32.0
577,Chilean,20,,2019-05-15 22:09:32.0,2019-05-15 22:09:32.0
578,Chinese,20,,2019-05-15 22:09:32.0,2019-05-15 22:09:32.0
579,Colombian,20,,2019-05-15 22:09:32.0,2019-05-15 22:09:32.0
580,Cubano,20,,2019-05-15 22:09:32.0,2019-05-15 22:09:32.0
581,Dominican,20,,2019-05-15 22:09:32.0,2019-05-15 22:09:32.0
582,French,20,,2019-05-15 22:09:32.0,2019-05-15 22:09:32.0
583,German,20,,2019-05-15 22:09:32.0,2019-05-15 22:09:32.0
584,Indian,20,,2019-05-15 22:09:32.0,2019-05-15 22:09:32.0
585,Irish,20,,2019-05-15 22:09:32.0,2019-05-15 22:09:32.0
586,Italian,20,,2019-05-15 22:09:32.0,2019-05-15 22:09:32.0
587,Jamaican,20,,2019-05-15 22:09:32.0,2019-05-15 22:09:32.0
588,Japanese,20,,2019-05-15 22:09:32.0,2019-05-15 22:09:32.0
589,Mexican,20,,2019-05-15 22:09:32.0,2019-05-15 22:09:32.0
590,Middle Eastern,20,,2019-05-15 22:09:32.0,2019-05-15 22:09:32.0
591,Midwest,20,,2019-05-15 22:09:32.0,2019-05-15 22:09:32.0
592,New Yorker,20,,2019-05-15 22:09:32.0,2019-05-15 22:09:32.0
593,Nordic,20,,2019-05-15 22:09:32.0,2019-05-15 22:09:32.0
594,Panamanian,20,,2019-05-15 22:09:32.0,2019-05-15 22:09:32.0
595,Pirate,20,,2019-05-15 22:09:32.0,2019-05-15 22:09:32.0
596,Portuguese,20,,2019-05-15 22:09:32.0,2019-05-15 22:09:32.0
597,Puerto Rican,20,,2019-05-15 22:09:32.0,2019-05-15 22:09:32.0
598,Russian,20,,2019-05-15 22:09:32.0,2019-05-15 22:09:32.0
599,Scandinavian,20,,2019-05-15 22:09:32.0,2019-05-15 22:09:32.0
600,Scottish,20,,2019-05-15 22:09:32.0,2019-05-15 22:09:32.0
601,South African,20,,2019-05-15 22:09:32.0,2019-05-15 22:09:32.0
602,Spanish from Spain,20,,2019-05-15 22:09:32.0,2019-05-15 22:09:32.0
603,Texan,20,,2019-05-15 22:09:32.0,2019-05-15 22:09:32.0
604,Venezuelan,20,,2019-05-15 22:09:32.0,2019-05-15 22:09:32.0
605,Piercing,21,,2019-05-15 22:09:32.0,2019-05-15 22:09:32.0
606,Tattoos,21,,2019-05-15 22:09:32.0,2019-05-15 22:09:32.0
607,Twin,21,,2019-05-15 22:09:32.0,2019-05-15 22:09:32.0
608,Triplet,21,,2019-05-15 22:09:32.0,2019-05-15 22:09:32.0
609,Amputee Arm,21,,2019-05-15 22:09:32.0,2019-05-15 22:09:32.0
610,Amputee Leg,21,,2019-05-15 22:09:32.0,2019-05-15 22:09:32.0
611,Cerebral Palsy,21,,2019-05-15 22:09:32.0,2019-05-15 22:09:32.0
612,Deaf,21,,2019-05-15 22:09:32.0,2019-05-15 22:09:32.0
613,Hard of Hearing,21,,2019-05-15 22:09:32.0,2019-05-15 22:09:32.0
614,Visually Impaired,21,,2019-05-15 22:09:32.0,2019-05-15 22:09:32.0
615,Yes,22,,2019-05-15 22:09:32.0,2019-05-15 22:09:32.0
616,No,22,,2019-05-15 22:09:32.0,2019-05-15 22:09:32.0
617,Depends,19,,2019-05-15 22:09:32.0,2019-05-15 22:09:32.0
